region,institucion,provincia,localidad,informe,lectura_id,capturas_raw
NEA,INTA,Formosa,"Comandante
Fontana",4,3,0
NEA,INTA,Formosa,Campo de Cielo,4,2,0
NEA,INTA,Formosa,Campo de Cielo,4,3,0
NEA,AAPRESID,Chaco,Tres Isletas,4,2,4
NEA,AAPRESID,Chaco,Tres Isletas,4,3,0
NEA,AAPRESID,Chaco,Tres Isletas,4,4,0
NEA,AAPRESID,Chaco,Pampa del Infierno,4,2,3
NEA,AAPRESID,Chaco,Pampa del Infierno,4,3,2
NEA,AAPRESID,Chaco,Pampa del Infierno,4,4,0
NEA,AAPRESID,Chaco,Concepcion del,4,2,0
NEA,AAPRESID,Chaco,Concepcion del,4,3,10
NEA,AAPRESID,Chaco,Concepcion del,4,4,0
NEA,AAPRESID,Chaco,Concepcion del,4,2,1
NEA,AAPRESID,Chaco,Concepcion del,4,3,0
NEA,AAPRESID,Chaco,Concepcion del,4,4,1
NEA,CREA,Chaco,Los Frentones,4,2,4
NEA,CREA,Chaco,Los Frentones,4,3,0
NEA,CREA,Chaco,Los Frentones,4,4,0
NEA,CREA,Chaco,Castelli,4,2,1
NEA,CREA,Chaco,Castelli,4,3,0
NEA,CREA,Chaco,Castelli,4,4,0
NEA,CREA,Chaco,El Timbo Pampa,4,2,1
NEA,CREA,Chaco,El Timbo Pampa,4,3,0
NEA,CREA,Chaco,El Timbo Pampa,4,4,0
NEA,CREA,Chaco,El tocon Bermejo,4,2,6
NEA,CREA,Chaco,El tocon Bermejo,4,3,0
NEA,CREA,Chaco,El tocon Bermejo,4,4,0
NEA,CREA,Chaco,Las Breñas,4,2,2
NEA,CREA,Chaco,Las Breñas,4,3,0
NEA,CREA,Chaco,Santa Teresa,4,2,1
NEA,CREA,Chaco,Santa Teresa,4,3,0
NEA,CREA,Chaco,Santa Teresa,4,4,0
NEA,CREA,Chaco,Pampa cejas,4,2,0
NEA,CREA,Chaco,Pampa cejas,4,3,0
NEA,CREA,Chaco,Pampa cejas,4,4,0
NEA,CREA,Chaco,3 retoños,4,2,6
NEA,CREA,Chaco,3 retoños,4,3,1
NEA,CREA,Chaco,Quitilipi,4,2,0
NEA,CREA,Chaco,Quitilipi,4,3,0
NEA,CREA,Chaco,Pampa de los,4,2,3
NEA,CREA,Chaco,Pampa de los,4,3,0
NEA,CREA,Chaco,Pampa de los,4,4,0
NEA,CREA,Chaco,Pampa del Infierno,4,2,0
NEA,CREA,Chaco,Pampa del Infierno,4,3,0
NEA,CREA,Chaco,PampaToloza,4,2,0
NEA,CREA,Chaco,PampaToloza,4,3,0
NEA,CREA,Chaco,PampaToloza,4,4,Sin datos
NEA,CREA,Chaco,Kempe,4,2,2
NEA,CREA,Chaco,Kempe,4,3,0
NEA,INTA,Chaco,Pampa del Infierno,4,2,3
NEA,INTA,Chaco,Pampa del Infierno,4,3,3
NEA,INTA,Chaco,Pampa de los,4,2,0
NEA,INTA,Chaco,Pampa de los,4,3,0
NEA,INTA,Chaco,Las Breñas,4,2,0
NEA,INTA,Chaco,Las Breñas,4,3,0
NEA,INTA,Chaco,Juan José Castelli,4,2,13
NEA,INTA,Chaco,Juan José Castelli,4,3,0
NEA,INTA,Chaco,Gancedo,4,2,0
NEA,INTA,Chaco,Gancedo,4,3,0
NEA,INTA,Chaco,Tres Isletas,4,2,1
NEA,AAPPCE,Santiago Del Estero,Weisburd,4,2,0
NEA,AAPPCE,Santiago Del Estero,Weisburd,4,3,2
NEA,AAPPCE,Santiago Del Estero,Weisburd,4,4,3
NEA,AAPPCE,Santiago Del Estero,Bandera,4,2,5
NEA,AAPPCE,Santiago Del Estero,Bandera,4,3,0
NEA,AAPPCE,Santiago Del Estero,Bandera,4,4,0
NEA,AAPRESID,Santiago Del Estero,Bandera,4,2,0
NEA,AAPRESID,Santiago Del Estero,Bandera,4,3,1
LITORAL,AAPRESID,Corrientes,Mercedes,4,2,0
LITORAL,AAPRESID,Corrientes,Mercedes,4,3,1
LITORAL,AAPRESID,Corrientes,Mercedes,4,4,0
LITORAL,AAPRESID,Corrientes,Ambosio,4,2,0
LITORAL,AAPRESID,Corrientes,Ambosio,4,3,0
LITORAL,AAPRESID,Corrientes,Corrientes,4,2,0
LITORAL,AAPRESID,Corrientes,Corrientes,4,3,0
LITORAL,AAPRESID,Corrientes,Corrientes,4,4,0
LITORAL,AAPRESID,Corrientes,Bella Vista,4,2,4
LITORAL,AAPRESID,Corrientes,Bella Vista,4,3,5
LITORAL,AAPRESID,Corrientes,Bella Vista,4,4,2
LITORAL,AAPPCE,Entre Ríos,Don Cristobal,4,2,0
LITORAL,AAPPCE,Entre Ríos,Don Cristobal,4,3,0
LITORAL,AAPPCE,Entre Ríos,Don Cristobal,4,4,0
LITORAL,AAPPCE,Entre Ríos,Isletas,4,2,0
LITORAL,AAPPCE,Entre Ríos,Isletas,4,3,0
LITORAL,AAPPCE,Entre Ríos,Isletas,4,4,0
LITORAL,AAPPCE,Entre Ríos,La paz,4,2,0
LITORAL,AAPPCE,Entre Ríos,La paz,4,3,0
LITORAL,AAPPCE,Entre Ríos,La paz,4,4,0
LITORAL,AAPPCE,Entre Ríos,Hinojal,4,2,0
LITORAL,AAPPCE,Entre Ríos,Hinojal,4,3,0
LITORAL,AAPPCE,Entre Ríos,Hinojal,4,4,0
LITORAL,AAPRESID,Entre Ríos,Colonia Celina,4,2,0
LITORAL,AAPRESID,Entre Ríos,Colonia Celina,4,3,0
LITORAL,AAPRESID,Entre Ríos,Viale,4,2,2
LITORAL,AAPRESID,Entre Ríos,Viale,4,3,0
LITORAL,AAPRESID,Entre Ríos,Viale,4,4,0
LITORAL,AAPRESID,Entre Ríos,Sauce Pinto,4,2,1
LITORAL,AAPRESID,Entre Ríos,Sauce Pinto,4,3,0
LITORAL,AAPRESID,Entre Ríos,Sauce Pinto,4,4,0
LITORAL,AAPRESID,Entre Ríos,Gualeguay,4,2,0
LITORAL,AAPRESID,Entre Ríos,Gualeguay,4,3,0
LITORAL,AAPRESID,Entre Ríos,Gualeguay,4,4,0
LITORAL,AAPRESID,Entre Ríos,Paso de las Piedras,4,2,0
LITORAL,AAPRESID,Entre Ríos,Paso de las Piedras,4,3,1
LITORAL,AAPRESID,Entre Ríos,Paso de las Piedras,4,4,0
LITORAL,AAPRESID,Entre Ríos,Villa Hernandarias,4,2,0
LITORAL,AAPRESID,Entre Ríos,Villa Hernandarias,4,3,0
LITORAL,AAPRESID,Entre Ríos,Villa Hernandarias,4,4,0
LITORAL,AAPRESID,Entre Ríos,Don Cristobal,4,2,0
LITORAL,AAPRESID,Entre Ríos,Don Cristobal,4,3,0
LITORAL,AAPRESID,Entre Ríos,Don Cristobal,4,4,0
LITORAL,CREA,Entre Ríos,Las Garzas,4,2,0
LITORAL,CREA,Entre Ríos,Las Garzas,4,3,2
LITORAL,CREA,Entre Ríos,Las Garzas,4,4,0
LITORAL,CREA,Entre Ríos,Santa Elena,4,2,1
LITORAL,CREA,Entre Ríos,Santa Elena,4,3,0
LITORAL,CREA,Entre Ríos,Santa Elena,4,4,1
LITORAL,CREA,Entre Ríos,Montoya,4,2,0
LITORAL,CREA,Entre Ríos,Montoya,4,3,0
LITORAL,CREA,Entre Ríos,Montoya,4,4,0
LITORAL,CREA,Entre Ríos,La Paz,4,2,0
LITORAL,CREA,Entre Ríos,La Paz,4,3,0
LITORAL,CREA,Entre Ríos,La Paz,4,4,2
LITORAL,CREA,Entre Ríos,Molino Doll,4,2,0
LITORAL,CREA,Entre Ríos,Molino Doll,4,3,0
LITORAL,CREA,Entre Ríos,Molino Doll,4,4,0
LITORAL,CREA,Entre Ríos,Feliciano,4,2,0
LITORAL,CREA,Entre Ríos,Feliciano,4,3,0
LITORAL,CREA,Entre Ríos,Feliciano,4,4,0
LITORAL,CREA,Entre Ríos,Villa Lila,4,2,0
LITORAL,CREA,Entre Ríos,Villa Lila,4,3,0
LITORAL,CREA,Entre Ríos,Villa Lila,4,4,0
LITORAL,CREA,Entre Ríos,Gualeguay,4,2,0
LITORAL,CREA,Entre Ríos,Gualeguay,4,3,1
LITORAL,CREA,Entre Ríos,Gualeguay,4,4,0
LITORAL,CREA,Entre Ríos,Victoria,4,2,0
LITORAL,CREA,Entre Ríos,Victoria,4,3,0
LITORAL,CREA,Entre Ríos,Victoria,4,4,0
LITORAL,CREA,Entre Ríos,Arroyo Barú,4,2,0
LITORAL,CREA,Entre Ríos,Arroyo Barú,4,3,0
LITORAL,CREA,Entre Ríos,San Fernando,4,2,2
LITORAL,CREA,Entre Ríos,San Fernando,4,3,0
LITORAL,CREA,Entre Ríos,San Fernando,4,4,0
LITORAL,INTA,Entre Ríos,La Paz,4,2,0
LITORAL,INTA,Entre Ríos,Nogoya,4,2,0
LITORAL,INTA,Entre Ríos,Nogoya,4,3,0
LITORAL,INTA,Entre Ríos,Nogoya,4,4,0
LITORAL,INTA,Entre Ríos,Parana,4,2,0
LITORAL,INTA,Entre Ríos,Parana,4,3,0
LITORAL,INTA,Entre Ríos,Gualeguaychú,4,2,0
LITORAL,INTA,Entre Ríos,Gualeguaychú,4,3,0
LITORAL,INTA,Entre Ríos,Concepción del Uruguay,4,2,0
LITORAL,INTA,Entre Ríos,Concepción del Uruguay,4,3,0
LITORAL,INTA,Entre Ríos,Diamante,4,2,0
CENTRO NORTE,AAPRESID,San Luis,La Toma,4,2,0
CENTRO NORTE,AAPRESID,San Luis,La Toma,4,3,0
CENTRO NORTE,AAPRESID,San Luis,La Toma,4,02/08_al_17/08,0
CENTRO NORTE,AAPPCE,Córdoba,Corralito,4,2,0
CENTRO NORTE,AAPPCE,Córdoba,Corralito,4,3,0
CENTRO NORTE,AAPPCE,Córdoba,Corralito,4,02/08_al_17/08,6
CENTRO NORTE,AAPPCE,Córdoba,Freyre,4,2,0
CENTRO NORTE,AAPPCE,Córdoba,Freyre,4,3,0
CENTRO NORTE,AAPPCE,Córdoba,Freyre,4,02/08_al_17/08,0
CENTRO NORTE,AAPPCE,Córdoba,Morteros,4,2,0
CENTRO NORTE,AAPPCE,Córdoba,Morteros,4,3,0
CENTRO NORTE,AAPPCE,Córdoba,Morteros,4,02/08_al_17/08,0
CENTRO NORTE,AAPPCE,Córdoba,Rayo Cortado,4,2,0
CENTRO NORTE,AAPPCE,Córdoba,Rayo Cortado,4,3,0
CENTRO NORTE,AAPPCE,Córdoba,Rayo Cortado,4,02/08_al_17/08,23
CENTRO NORTE,AAPPCE,Córdoba,Jesus María,4,2,2
CENTRO NORTE,AAPPCE,Córdoba,Jesus María,4,02/08_al_17/08,2
CENTRO NORTE,AAPPCE,Córdoba,Río Ceballos,4,2,1
CENTRO NORTE,AAPPCE,Córdoba,Río Ceballos,4,3,1
CENTRO NORTE,AAPPCE,Córdoba,Río Ceballos,4,02/08_al_17/08,13
CENTRO NORTE,AAPRESID,Córdoba,Arroyito,4,2,6
CENTRO NORTE,AAPRESID,Córdoba,Arroyito,4,3,0
CENTRO NORTE,AAPRESID,Córdoba,Arroyito,4,02/08_al_17/08,17
CENTRO NORTE,AAPRESID,Córdoba,Cañada de Luque,4,2,0
CENTRO NORTE,AAPRESID,Córdoba,Cañada de Luque,4,3,0
CENTRO NORTE,AAPRESID,Córdoba,Cañada de Luque,4,02/08_al_17/08,2
CENTRO SUR,AAPRESID,San Luís,La Angelina,4,2,0
CENTRO SUR,AAPRESID,San Luís,La Angelina,4,3,0
CENTRO SUR,AAPRESID,San Luís,La Angelina,4,4,0
CENTRO SUR,AAPRESID,San Luís,Nueva Galia,4,2,0
CENTRO SUR,AAPRESID,San Luís,Nueva Galia,4,3,0
CENTRO SUR,AAPRESID,San Luís,Nueva Galia,4,4,0
CENTRO SUR,CREA,San Luís,Buena Esperanza,4,2,0
CENTRO SUR,CREA,San Luís,Buena Esperanza,4,3,0
CENTRO SUR,CREA,San Luís,Buena Esperanza,4,4,0
CENTRO SUR,CREA,San Luís,Juan Jorba,4,2,1
CENTRO SUR,CREA,San Luís,Juan Jorba,4,3,0
CENTRO SUR,CREA,San Luís,Juan Jorba,4,4,0
CENTRO SUR,CREA,San Luís,Los molles,4,2,1
CENTRO SUR,CREA,San Luís,Los molles,4,3,1
CENTRO SUR,CREA,San Luís,Los molles,4,4,1
CENTRO SUR,CREA,San Luís,Naschel,4,2,0
CENTRO SUR,CREA,San Luís,Naschel,4,3,0
CENTRO SUR,CREA,San Luís,Naschel,4,4,0
CENTRO SUR,AAPPCE,Córdoba,Ana Zumaran,4,2,0
CENTRO SUR,AAPPCE,Córdoba,Ana Zumaran,4,3,0
CENTRO SUR,AAPPCE,Córdoba,Ana Zumaran,4,4,1
CENTRO SUR,AAPPCE,Córdoba,Cnel. Baigorria,4,2,37
CENTRO SUR,AAPPCE,Córdoba,Cnel. Baigorria,4,3,0
CENTRO SUR,AAPPCE,Córdoba,Cnel. Baigorria,4,4,0
CENTRO SUR,AAPPCE,Córdoba,General Roca,4,2,0
CENTRO SUR,AAPPCE,Córdoba,General Roca,4,3,0
CENTRO SUR,AAPPCE,Córdoba,General Roca,4,4,0
CENTRO SUR,AAPPCE,Córdoba,Gral. Cabrera,4,2,4
CENTRO SUR,AAPPCE,Córdoba,Gral. Cabrera,4,3,0
CENTRO SUR,AAPPCE,Córdoba,Gral. Cabrera,4,4,0
CENTRO SUR,AAPPCE,Córdoba,La playosa,4,2,0
CENTRO SUR,AAPPCE,Córdoba,La playosa,4,3,1
CENTRO SUR,AAPPCE,Córdoba,La playosa,4,4,2
CENTRO SUR,AAPPCE,Córdoba,Ordoñez,4,2,0
CENTRO SUR,AAPPCE,Córdoba,Ordoñez,4,3,0
CENTRO SUR,AAPPCE,Córdoba,Ordoñez,4,4,0
CENTRO SUR,AAPPCE,Córdoba,Villa María,4,2,0
CENTRO SUR,AAPPCE,Córdoba,Villa María,4,3,1
CENTRO SUR,AAPPCE,Córdoba,Tosquita,4,2,0
CENTRO SUR,AAPPCE,Córdoba,Tosquita,4,3,0
CENTRO SUR,AAPRESID,Córdoba,Benjamín Gould,4,2,0
CENTRO SUR,AAPRESID,Córdoba,Benjamín Gould,4,3,0
CENTRO SUR,AAPRESID,Córdoba,Benjamín Gould,4,4,0
CENTRO SUR,AAPRESID,Córdoba,Buchardo,4,2,0
CENTRO SUR,AAPRESID,Córdoba,Buchardo,4,3,0
CENTRO SUR,AAPRESID,Córdoba,Buchardo,4,4,0
CENTRO SUR,AAPRESID,Córdoba,Coronel Moldes,4,2,5
CENTRO SUR,AAPRESID,Córdoba,Coronel Moldes,4,3,0
CENTRO SUR,AAPRESID,Córdoba,Coronel Moldes,4,4,1
CENTRO SUR,AAPRESID,Córdoba,Corral de Bustos,4,2,0
CENTRO SUR,AAPRESID,Córdoba,Corral de Bustos,4,3,0
CENTRO SUR,AAPRESID,Córdoba,Corral de Bustos,4,4,0
CENTRO SUR,AAPRESID,Córdoba,Guatimozin,4,2,0
CENTRO SUR,AAPRESID,Córdoba,Guatimozin,4,3,0
CENTRO SUR,AAPRESID,Córdoba,Guatimozin,4,4,0
CENTRO SUR,AAPRESID,Córdoba,Idiazabal,4,2,0
CENTRO SUR,AAPRESID,Córdoba,Idiazabal,4,3,0
CENTRO SUR,AAPRESID,Córdoba,Idiazabal,4,4,0
CENTRO SUR,AAPRESID,Córdoba,Lecueder,4,2,0
CENTRO SUR,AAPRESID,Córdoba,Lecueder,4,3,0
CENTRO SUR,AAPRESID,Córdoba,Lecueder,4,4,0
CENTRO SUR,AAPRESID,Córdoba,Villa Valeria,4,2,0
CENTRO SUR,AAPRESID,Córdoba,Villa Valeria,4,3,0
CENTRO SUR,AAPRESID,Córdoba,Villa Valeria,4,4,0
URUGUAY,AGTSA,,Vergara,4,2,0
URUGUAY,AGTSA,,Vergara,4,02/08_al_17/08,0
URUGUAY,AGTSA,,Rosario,4,2,0
URUGUAY,AGTSA,,Rosario,4,3,2
URUGUAY,AGTSA,,Rosario,4,02/08_al_17/08,6
URUGUAY,AGTSA,,Acegua,4,2,Sin datos
URUGUAY,AGTSA,,Acegua,4,02/08_al_17/08,0
URUGUAY,AGTSA,,Chamizo,4,2,1
URUGUAY,AGTSA,,Chamizo,4,3,Sin datos
URUGUAY,AGTSA,,Chamizo,4,02/08_al_17/08,3
URUGUAY,AGTSA,,Colonia,4,2,0
URUGUAY,AGTSA,,Colonia,4,3,Sin datos
URUGUAY,AGTSA,,Colonia,4,02/08_al_17/08,6
URUGUAY,AGTSA,,Young,4,2,2
URUGUAY,AGTSA,,Young,4,3,1
URUGUAY,AGTSA,,Young,4,02/08_al_17/08,1
URUGUAY,AGTSA,,Mercedes,4,2,0
URUGUAY,AGTSA,,Mercedes,4,3,0
URUGUAY,AGTSA,,Mercedes,4,02/08_al_17/08,0
URUGUAY,AGTSA,,Durazno,4,2,0
URUGUAY,AGTSA,,Durazno,4,3,0
URUGUAY,AGTSA,,Durazno,4,02/08_al_17/08,0
URUGUAY,AGTSA,,Constancia,4,2,0
URUGUAY,AGTSA,,Constancia,4,3,0
URUGUAY,AGTSA,,Constancia,4,02/08_al_17/08,0
URUGUAY,AGTSA,,Young,4,2,0
URUGUAY,AGTSA,,Young,4,3,Sin datos
URUGUAY,AGTSA,,Young,4,02/08_al_17/08,0
URUGUAY,AGTSA,,Palmitas,4,2,0
URUGUAY,AGTSA,,Palmitas,4,3,0
URUGUAY,AGTSA,,Palmitas,4,02/08_al_17/08,0
NOA,AAPRESID,Jujuy,Palpala,5,3,9
NOA,AAPRESID,Jujuy,Palpala,5,4,1
NOA,AAPRESID,Jujuy,Palpala,5,5,1
NOA,CREA,Jujuy,EL Carmen,5,3,31
NOA,CREA,Jujuy,EL Carmen,5,4,9
NOA,CREA,Jujuy,EL Carmen,5,5,4
NOA,CREA,Jujuy,Fraile Pintado,5,3,9
NOA,CREA,Jujuy,Fraile Pintado,5,4,2
NOA,CREA,Jujuy,Fraile Pintado,5,5,1
NOA,CREA,Jujuy,Santa Clara,5,3,11
NOA,CREA,Jujuy,Santa Clara,5,4,2
NOA,CREA,Jujuy,Santa Clara,5,5,0
NOA,INTA,Jujuy,El bananal,5,3,1
NOA,INTA,Jujuy,El bananal,5,4,1
NOA,AAPPCE,Salta,Rio Piedras,5,3,25
NOA,AAPPCE,Salta,Rio Piedras,5,4,5
NOA,AAPPCE,Salta,Rio Piedras,5,5,6
NOA,AAPPCE,Salta,Macapillo,5,3,15
NOA,AAPPCE,Salta,Macapillo,5,4,3
NOA,AAPPCE,Salta,Macapillo,5,5,2
NOA,AAPRESID,Salta,Güemes,5,3,12
NOA,AAPRESID,Salta,Güemes,5,4,5
NOA,AAPRESID,Salta,Güemes,5,5,3
NOA,AAPRESID,Salta,Rivadavia,5,3,4
NOA,AAPRESID,Salta,Rivadavia,5,4,2
NOA,AAPRESID,Salta,Rivadavia,5,5,3
NOA,AAPRESID,Salta,Piquete Cabado 1,5,3,6
NOA,AAPRESID,Salta,Piquete Cabado 1,5,4,1
NOA,AAPRESID,Salta,Piquete Cabado 1,5,5,1
NOA,CREA,Salta,Antilla 3 Trampa,5,3,5
NOA,CREA,Salta,Ballivián,5,3,1
NOA,CREA,Salta,Ballivián,5,4,0
NOA,CREA,Salta,Ballivián,5,5,0
NOA,CREA,Salta,Ceibalito,5,3,6
NOA,CREA,Salta,Ceibalito,5,4,3
NOA,CREA,Salta,Ceibalito,5,5,1
NOA,CREA,Salta,Chaguaral,5,3,0
NOA,CREA,Salta,Chaguaral,5,4,0
NOA,CREA,Salta,Chaguaral,5,5,1
NOA,CREA,Salta,Copo Quiles,5,3,4
NOA,CREA,Salta,Copo Quiles,5,4,0
NOA,CREA,Salta,Copo Quiles,5,5,0
NOA,CREA,Salta,El Bordo,5,3,1
NOA,CREA,Salta,El Bordo,5,4,0
NOA,CREA,Salta,El Bordo,5,5,0
NOA,CREA,Salta,El Galpón,5,3,21
NOA,CREA,Salta,El Galpón,5,4,13
NOA,CREA,Salta,El Galpón,5,5,0
NOA,CREA,Salta,El Tunal,5,3,0
NOA,CREA,Salta,El Tunal,5,4,0
NOA,CREA,Salta,El Tunal,5,5,0
NOA,CREA,Salta,Embarcación,5,3,7
NOA,CREA,Salta,Embarcación,5,4,0
NOA,CREA,Salta,Embarcación,5,5,1
NOA,CREA,Salta,Gral Pizarro,5,3,1
NOA,CREA,Salta,Gral Pizarro,5,4,0
NOA,CREA,Salta,Gral Pizarro,5,5,0
NOA,CREA,Salta,Horcones,5,3,6
NOA,CREA,Salta,Horcones,5,4,3
NOA,CREA,Salta,Horcones,5,5,0
NOA,CREA,Salta,J V Gonzales,5,3,1
NOA,CREA,Salta,J V Gonzales,5,4,1
NOA,CREA,Salta,J V Gonzales,5,5,1
NOA,CREA,Salta,Las Lajitas (este),5,3,8
NOA,CREA,Salta,Las Lajitas (este),5,4,2
NOA,CREA,Salta,Las Lajitas (este),5,5,2
NOA,CREA,Salta,Las Lajitas T3,5,3,1
NOA,CREA,Salta,Las Lajitas T3,5,4,2
NOA,CREA,Salta,Las Lajitas T3,5,5,1
NOA,CREA,Salta,Metan 1,5,3,0
NOA,CREA,Salta,Metan 1,5,4,0
NOA,CREA,Salta,Metan 1,5,5,1
NOA,CREA,Salta,Metan 2,5,3,4
NOA,CREA,Salta,Metan 2,5,4,2
NOA,CREA,Salta,Metan 2,5,5,3
NOA,CREA,Salta,Mollinedo,5,3,4
NOA,CREA,Salta,Mollinedo,5,4,3
NOA,CREA,Salta,Mollinedo,5,5,0
NOA,CREA,Salta,Mosconi,5,3,7
NOA,CREA,Salta,Mosconi,5,4,1
NOA,CREA,Salta,Mosconi,5,5,1
NOA,CREA,Salta,"Nstra Sra de
Talavera",5,3,4
NOA,CREA,Salta,"Nstra Sra de
Talavera",5,4,0
NOA,CREA,Salta,"Nstra Sra de
Talavera",5,5,0
NEA,CREA,Formosa,Las Lomitas,5,3,0
NEA,CREA,Formosa,Las Lomitas,5,4,0
NEA,CREA,Formosa,Las Lomitas,5,5,0
NEA,CREA,Formosa,El Naranjo,5,3,1
NEA,CREA,Formosa,El Naranjo,5,4,0
NEA,INTA,Formosa,Comandante Fontana,5,3,0
NEA,INTA,Formosa,Comandante Fontana,5,4,0
NEA,INTA,Formosa,Comandante Fontana,5,5,1
NEA,INTA,Formosa,El colorado,5,3,1
NEA,AAPRESID,Chaco,Tres Isletas,5,3,0
NEA,AAPRESID,Chaco,Tres Isletas,5,4,0
NEA,AAPRESID,Chaco,Tres Isletas,5,5,3
NEA,AAPRESID,Chaco,Pampa del Infierno,5,3,2
NEA,AAPRESID,Chaco,Pampa del Infierno,5,4,0
NEA,AAPRESID,Chaco,Pampa del Infierno,5,5,0
NEA,AAPRESID,Chaco,"Concepcion del
Bermejo (Estanislao)",5,3,10
NEA,AAPRESID,Chaco,"Concepcion del
Bermejo (Estanislao)",5,4,0
NEA,AAPRESID,Chaco,"Concepcion del
Bermejo (Estanislao)",5,5,2
NEA,AAPRESID,Chaco,"Don Luciano (C. del
Bermejo)",5,3,0
NEA,AAPRESID,Chaco,"Don Luciano (C. del
Bermejo)",5,4,1
NEA,AAPRESID,Chaco,"Don Luciano (C. del
Bermejo)",5,5,0
NEA,AAPRESID,Chaco,Las Piedritas,5,3,0
NEA,AAPRESID,Chaco,Las Piedritas,5,4,0
NEA,CREA,Chaco,Los Frentones,5,3,0
NEA,CREA,Chaco,Los Frentones,5,4,0
NEA,CREA,Chaco,Los Frentones,5,5,0
NEA,CREA,Chaco,Juan José Castelli,5,3,0
NEA,CREA,Chaco,Juan José Castelli,5,4,0
NEA,CREA,Chaco,Juan José Castelli,5,5,0
NEA,CREA,Chaco,El Timbo Pampa,5,3,0
NEA,CREA,Chaco,El Timbo Pampa,5,4,0
NEA,CREA,Chaco,El Timbo Pampa,5,5,1
NEA,CREA,Chaco,El Tocon Bermejo,5,3,0
NEA,CREA,Chaco,El Tocon Bermejo,5,4,0
NEA,CREA,Chaco,El Tocon Bermejo,5,5,0
NEA,CREA,Chaco,Las Breñas,5,3,2
NEA,CREA,Chaco,Las Breñas,5,4,0
NEA,CREA,Chaco,Las Breñas,5,5,0
NEA,CREA,Chaco,"Santa Teresa
Capdevilla",5,3,0
NEA,CREA,Chaco,"Santa Teresa
Capdevilla",5,4,0
NEA,CREA,Chaco,"Santa Teresa
Capdevilla",5,5,0
NEA,CREA,Chaco,Pampa Cejas,5,3,0
NEA,CREA,Chaco,Pampa Cejas,5,4,0
NEA,CREA,Chaco,Pampa Cejas,5,5,0
NEA,CREA,Chaco,3 Retoños,5,3,6
NEA,CREA,Chaco,3 Retoños,5,4,1
NEA,CREA,Chaco,3 Retoños,5,5,0
NEA,CREA,Chaco,Quitilipi,5,3,0
NEA,CREA,Chaco,Quitilipi,5,4,0
NEA,CREA,Chaco,Quitilipi,5,5,0
NEA,CREA,Chaco,"Pampa de los
Guanacos",5,3,0
NEA,CREA,Chaco,"Pampa de los
Guanacos",5,4,0
NEA,CREA,Chaco,"Pampa de los
Guanacos",5,5,0
NEA,CREA,Chaco,Pampa del Infierno,5,3,0
NEA,CREA,Chaco,Pampa del Infierno,5,4,0
NEA,CREA,Chaco,Pampa del Infierno,5,5,5
NEA,CREA,Chaco,PampaToloza,5,3,0
NEA,CREA,Chaco,PampaToloza,5,4,0
NEA,CREA,Chaco,PampaToloza,5,5,0
NEA,CREA,Chaco,Kempe,5,3,2
NEA,CREA,Chaco,Kempe,5,4,0
NEA,CREA,Chaco,Kempe,5,5,0
NEA,INTA,Chaco,Pampa del Infierno,5,3,3
NEA,INTA,Chaco,Pampa del Infierno,5,4,3
NEA,INTA,Chaco,Pampa del Infierno,5,5,1
NEA,INTA,Chaco,"Pampa de los
Guanacos",5,3,0
NEA,INTA,Chaco,"Pampa de los
Guanacos",5,4,0
NEA,INTA,Chaco,"Pampa de los
Guanacos",5,5,0
NEA,INTA,Chaco,Las Breñas,5,3,0
NEA,INTA,Chaco,Las Breñas,5,4,0
NEA,INTA,Chaco,Las Breñas,5,5,0
NEA,INTA,Chaco,Juan José Castelli,5,3,13
NEA,INTA,Chaco,Juan José Castelli,5,4,0
NEA,INTA,Chaco,Juan José Castelli,5,5,3
NEA,INTA,Chaco,Gancedo,5,3,0
NEA,INTA,Chaco,Gancedo,5,4,0
NEA,INTA,Chaco,Gancedo,5,5,0
NEA,INTA,Chaco,Gral. Pinedo,5,3,0
NEA,INTA,Chaco,Tres Isletas,5,3,1
NEA,INTA,Chaco,Tres Isletas,5,4,0
NEA,INTA,Chaco,Basail,5,3,1
NEA,AAPPCE,Santiago Del Estero,Weisburd,5,3,2
NEA,AAPPCE,Santiago Del Estero,Weisburd,5,4,3
NEA,AAPPCE,Santiago Del Estero,Weisburd,5,5,1
LITORAL,AAPRESID,Corrientes,Mercedes,5,3,1
LITORAL,AAPRESID,Corrientes,Mercedes,5,4,0
LITORAL,AAPRESID,Corrientes,Mercedes,5,5,5
LITORAL,AAPRESID,Corrientes,Ambosio,5,3,0
LITORAL,AAPRESID,Corrientes,Ambosio,5,4,0
LITORAL,AAPRESID,Corrientes,Ambosio,5,5,0
LITORAL,AAPRESID,Corrientes,Corrientes,5,3,0
LITORAL,AAPRESID,Corrientes,Corrientes,5,4,0
LITORAL,AAPRESID,Corrientes,Corrientes,5,5,3
LITORAL,AAPRESID,Corrientes,Bella Vista,5,3,5
LITORAL,AAPRESID,Corrientes,Bella Vista,5,4,2
LITORAL,AAPRESID,Corrientes,Bella Vista,5,5,2
LITORAL,AAPPCE,Entre Ríos,Don Cristobal,5,3,0
LITORAL,AAPPCE,Entre Ríos,Don Cristobal,5,4,0
LITORAL,AAPPCE,Entre Ríos,Don Cristobal,5,5,0
LITORAL,AAPPCE,Entre Ríos,Isletas,5,3,0
LITORAL,AAPPCE,Entre Ríos,Isletas,5,4,0
