localidad,provincia,region,temporada,lat,lon,dist_zona_endemica_km,oni_invierno,heladas_count,heladas_severas_count,temp_min_abs,temp_media_invierno,temp_min_media_invierno,dias_tmin_gt_10,dias_tmin_gt_15,dias_tmin_gt_18,gdd_base10,gdd_base0_negativo,rh_mean_invierno,precip_total_invierno,dias_con_lluvia,wind_mean_invierno,wind_max_invierno,wind_norte_ratio,temp_media_primavera,temp_min_media_primavera,dias_tmin_gt_15_primavera,dias_tmin_gt_18_primavera,gdd_base10_primavera,rh_mean_primavera,precip_total_primavera,wind_mean_primavera,dist_nearest_outbreak_km,dist_nearest_high_outbreak_km,n_outbreaks_within_100km,n_outbreaks_within_200km,prev_max_capturas,prev_mean_capturas,prev_target,prev_n_detecciones,max_capturas,mean_capturas,n_lecturas,n_detecciones,target
lópez,Santa Fe,CENTRO NORTE,2024-2025,-31.9037969,-61.2770597,682.9616090631757,0.08,4,0,-2.0,12.616304347826086,8.220652173913043,29,10,4,315.3,-4.9,70.02173913043478,54.199999999999996,8,12.775000000000002,36.4,0.2717391304347826,20.24590163934426,14.372131147540982,25,10,625.0,56.557377049180324,131.0,14.704918032786887,9999.0,9999.0,0,0,0.0,0.0,0,0,68.0,6.407407407407407,54,12,1
lópez,Santa Fe,CENTRO NORTE,2025-2026,-31.9037969,-61.2770597,682.9616090631757,-0.14,3,0,-2.2,11.590217391304344,7.177173913043478,19,3,0,210.49999999999997,-4.6000000000000005,75.78260869565217,261.5,18,11.358695652173912,44.2,0.31521739130434784,17.72622950819672,12.06393442622951,13,4,475.00000000000006,65.77049180327869,71.1,13.245901639344266,0.0,14.558700070862775,35,92,68.0,6.407407407407407,1,12,68.0,5.836734693877551,49,18,1
macachín,La Pampa,CENTRO SUR,2024-2025,-37.1369966,-63.6667496,1158.4321683977569,0.08,16,1,-6.1,8.43695652173913,3.883695652173913,4,0,0,66.29999999999998,-31.0,68.65217391304348,52.10000000000001,12,11.257608695652175,27.4,0.42391304347826086,16.098360655737707,10.147540983606557,7,4,372.0,55.18032786885246,80.39999999999999,12.249180327868853,9999.0,9999.0,0,0,0.0,0.0,0,0,0.0,0.0,49,0,0
macachín,La Pampa,CENTRO SUR,2025-2026,-37.1369966,-63.6667496,1158.4321683977569,-0.14,5,0,-3.2,9.111956521739131,4.680434782608696,5,0,0,75.6,-8.4,68.48913043478261,69.4,9,12.817391304347824,36.6,0.41304347826086957,15.362295081967213,9.816393442622951,6,0,335.6,58.81967213114754,163.6,15.150819672131151,74.32001120383828,389.4701988807483,1,4,0.0,0.0,0,0,0.0,0.0,42,0,0
macapillo,Salta,NOA,2024-2025,-25.4031119,-63.9820685,197.27034512474052,0.08,0,0,1.8,15.945652173913047,10.86413043478261,55,12,4,556.0999999999999,0.0,60.73913043478261,10.700000000000001,3,10.271739130434785,28.1,0.358695652173913,24.318032786885247,18.363934426229505,50,30,873.4000000000001,50.32786885245902,145.5,11.427868852459019,9999.0,9999.0,0,0,0.0,0.0,0,0,159.0,23.48148148148148,27,27,1
maipú,Buenos Aires,CENTRO SUR,2024-2025,-34.5129556,-58.4874923,1070.7068354444043,0.08,6,0,-1.7,11.139130434782611,7.706521739130434,29,6,2,208.8,-6.9,76.8695652173913,217.1,18,15.259782608695653,41.6,0.1956521739130435,17.391803278688528,13.16393442622951,20,7,450.90000000000003,71.44262295081967,108.39999999999999,15.962295081967213,9999.0,9999.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0
malabrigo,Santa Fe,NEA,2024-2025,-29.3489728,-59.9700883,586.0877031643083,0.08,0,0,0.3,15.22391304347826,11.123913043478261,55,23,10,514.6,0.0,72.45652173913044,86.8,9,13.054347826086957,38.4,0.1956521739130435,21.05081967213115,15.788524590163936,36,18,674.1,68.70491803278688,131.9,14.172131147540984,9999.0,9999.0,0,0,0.0,0.0,0,0,207.0,36.42105263157895,57,27,1
malabrigo,Santa Fe,NEA,2025-2026,-29.3489728,-59.9700883,586.0877031643083,-0.14,2,0,-0.9,13.849999999999998,9.124999999999998,37,5,2,381.80000000000007,-1.0,74.25,206.3,20,11.984782608695653,34.4,0.18478260869565216,19.427868852459017,14.095081967213114,24,10,575.5,67.37704918032787,235.50000000000006,13.5327868852459,0.0,0.0,9,26,207.0,36.42105263157895,1,27,218.0,39.56,50,38,1
manfredi,Córdoba,CENTRO NORTE,2024-2025,-31.8457855,-63.747563,578.4438051641517,0.08,9,0,-2.3,10.997826086956522,6.126086956521739,13,2,1,187.7,-8.6,66.6304347826087,25.6,6,10.016304347826086,27.7,0.45652173913043476,18.908196721311473,13.045901639344262,21,4,543.3999999999999,55.85245901639344,215.1,11.39016393442623,9999.0,9999.0,0,0,0.0,0.0,0,0,1872.0,97.8,55,19,1
manfredi,Córdoba,CENTRO NORTE,2025-2026,-31.8457855,-63.747563,578.4438051641517,-0.14,2,0,-2.8,10.922826086956523,6.192391304347825,12,0,0,153.79999999999995,-4.8,68.1304347826087,144.9,12,12.206521739130435,40.1,0.4891304347826087,17.518032786885247,11.3,12,4,464.09999999999997,58.59016393442623,93.4,14.222950819672134,0.0,0.0,25,66,1872.0,97.8,1,19,1872.0,41.7,50,21,1
marcos juarez,Córdoba,CENTRO SUR,2024-2025,-32.6946933,-62.104385,720.264917390277,0.08,10,0,-3.2,11.453260869565215,6.8086956521739115,19,5,3,237.9,-14.700000000000001,69.26086956521739,60.099999999999994,9,11.642391304347825,36.4,0.3804347826086957,18.995081967213114,13.137704918032787,22,5,548.6999999999999,57.442622950819676,115.30000000000001,13.368852459016392,9999.0,9999.0,0,0,0.0,0.0,0,0,123.0,9.34375,64,18,1
marcos juarez,Córdoba,CENTRO SUR,2025-2026,-32.6946933,-62.104385,720.264917390277,-0.14,3,0,-3.2,11.016304347826088,6.63913043478261,15,1,0,168.29999999999998,-5.8,73.45652173913044,221.1,15,11.918478260869565,40.6,0.391304347826087,17.126229508196722,11.349180327868854,12,3,439.69999999999993,64.37704918032787,158.5,14.019672131147537,0.0,0.0,17,94,123.0,9.34375,1,18,123.0,10.636363636363637,44,17,1
margarita,Santa Fe,NEA,2024-2025,-32.9124814,-60.8114526,800.446193424536,0.08,5,0,-2.5,11.92608695652174,7.66195652173913,25,10,3,267.3,-6.300000000000001,71.94565217391305,79.49999999999999,12,11.942391304347826,36.7,0.2608695652173913,18.97049180327869,13.545901639344262,26,5,547.1999999999999,62.77049180327869,132.4,12.975409836065573,9999.0,9999.0,0,0,0.0,0.0,0,0,279.0,36.37037037037037,54,21,1
margarita,Santa Fe,NEA,2025-2026,-32.9124814,-60.8114526,800.446193424536,-0.14,3,0,-3.0,11.167391304347827,6.9576086956521745,16,2,0,183.19999999999996,-4.8,76.48913043478261,257.1,15,9.873913043478261,36.4,0.31521739130434784,17.145901639344263,11.895081967213113,12,3,440.4,67.49180327868852,181.5,11.552459016393442,0.0,0.0,33,85,279.0,36.37037037037037,1,21,141.0,15.326086956521738,46,22,1
maria juana,Santa Fe,CENTRO NORTE,2024-2025,-31.6755638,-61.7516598,636.9643141548554,0.08,6,0,-2.9,12.49891304347826,7.992391304347826,29,9,3,307.4000000000001,-7.2,68.95652173913044,51.8,8,12.693478260869565,37.4,0.2717391304347826,20.185245901639345,14.240983606557378,25,9,621.3000000000001,55.704918032786885,92.00000000000001,14.53934426229508,9999.0,9999.0,0,0,0.0,0.0,0,0,127.0,7.6,50,9,1
maria juana,Santa Fe,CENTRO NORTE,2025-2026,-31.6755638,-61.7516598,636.9643141548554,-0.14,3,0,-2.4,11.733695652173912,7.3836956521739125,20,4,0,217.10000000000002,-4.6,73.97826086956522,266.90000000000003,16,11.860869565217389,44.3,0.3695652173913043,17.886885245901638,12.131147540983605,13,4,484.79999999999995,63.721311475409834,152.0,13.857377049180327,0.0,0.0,27,97,127.0,7.6,1,9,127.0,9.936170212765957,47,12,1
maria teresa,Santa Fe,CENTRO SUR,2024-2025,-34.010723,-61.9195385,861.1495041129035,0.08,9,0,-2.8,10.904347826086957,6.456521739130436,15,4,3,203.8,-15.0,68.46739130434783,67.1,13,12.780434782608696,37.9,0.3695652173913043,18.681967213114753,12.881967213114754,17,6,529.6,55.49180327868852,132.89999999999998,14.585245901639345,9999.0,9999.0,0,0,0.0,0.0,0,0,0.0,0.0,41,0,0
maria teresa,Santa Fe,CENTRO SUR,2025-2026,-34.010723,-61.9195385,861.1495041129035,-0.14,4,0,-3.2,10.27391304347826,6.178260869565216,11,0,0,125.69999999999999,-5.0,75.06521739130434,201.40000000000003,12,12.181521739130435,38.8,0.42391304347826086,16.121311475409836,10.924590163934427,8,3,381.40000000000003,67.9672131147541,193.29999999999998,14.373770491803278,29.602756424442234,29.602756424442234,10,52,0.0,0.0,0,0,0.0,0.0,14,0,0
marull,Córdoba,CENTRO NORTE,2024-2025,-30.9945073,-62.8247511,520.5344903266024,0.08,2,0,-1.9,12.964130434782609,8.751086956521739,34,10,2,320.9,-2.1,67.67391304347827,38.4,8,12.351086956521737,34.9,0.25,20.739344262295084,15.568852459016396,32,19,655.1,57.68852459016394,112.8,14.127868852459013,9999.0,9999.0,0,0,0.0,0.0,0,0,125.0,13.875,32,6,1
marull,Córdoba,CENTRO NORTE,2025-2026,-30.9945073,-62.8247511,520.5344903266024,-0.14,1,0,-0.2,12.34673913043478,8.691304347826087,30,4,0,249.0,-0.2,74.48913043478261,184.6,17,11.906521739130433,43.1,0.32608695652173914,18.89180327868852,13.97377049180328,26,12,543.4000000000001,62.73770491803279,57.9,14.386885245901638,0.0,0.0,16,75,125.0,13.875,1,6,2.0,0.6,10,3,0
melo,Córdoba,CENTRO SUR,2024-2025,-34.3487625,-63.445206,855.9813591829335,0.08,10,0,-3.0,10.165217391304349,5.5076086956521735,10,1,0,143.89999999999998,-17.5,67.65217391304348,44.8,11,11.55,31.0,0.358695652173913,18.760655737704916,12.572131147540983,19,6,534.4000000000001,51.34426229508197,93.4,14.52295081967213,9999.0,9999.0,0,0,0.0,0.0,0,0,5.0,0.7833333333333333,60,24,1
melo,Córdoba,CENTRO SUR,2025-2026,-34.3487625,-63.445206,855.9813591829335,-0.14,6,0,-2.7,10.056521739130435,5.66195652173913,8,0,0,111.1,-9.0,71.71739130434783,167.8,12,12.292391304347825,36.6,0.4673913043478261,16.37377049180328,10.983606557377048,11,2,395.99999999999994,63.950819672131146,166.39999999999998,15.162295081967212,0.0,88.90632008451196,5,29,5.0,0.7833333333333333,1,24,5.0,0.3777777777777777,45,7,1
mercedes,,URUGUAY,2024-2025,-33.2484204,-58.0298671,994.7273032835553,0.08,7,0,-1.9,11.998913043478263,8.029347826086957,33,10,2,278.5,-7.300000000000001,77.53260869565217,143.20000000000002,13,12.991304347826087,34.8,0.20652173913043478,17.914754098360653,12.596721311475411,15,5,482.8,70.59016393442623,123.0,13.591803278688527,9999.0,9999.0,0,0,0.0,0.0,0,0,0.0,0.0,6,0,0
mercedes,,URUGUAY,2025-2026,-33.2484204,-58.0298671,994.7273032835553,-0.14,3,0,-2.5,10.81195652173913,6.608695652173912,13,1,1,147.9,-4.2,79.02173913043478,203.70000000000002,12,10.596739130434782,33.3,0.2717391304347826,16.337704918032784,11.077049180327867,9,0,393.5,71.8688524590164,166.29999999999995,11.881967213114756,69.90871977593916,70.11588778760459,4,14,0.0,0.0,0,0,2.0,0.4444444444444444,9,2,0
mercedes,Corrientes,LITORAL,2024-2025,-29.1835645,-58.0799951,747.4655165913475,0.08,0,0,0.6,15.61195652173913,11.63586956521739,55,31,12,552.1,0.0,75.32608695652173,243.40000000000003,16,15.134782608695653,38.3,0.22826086956521738,20.431147540983606,15.59016393442623,34,17,636.3,74.70491803278688,251.60000000000002,15.185245901639345,9999.0,9999.0,0,0,0.0,0.0,0,0,559.0,72.33333333333333,102,85,1
mercedes,Corrientes,LITORAL,2025-2026,-29.1835645,-58.0799951,747.4655165913475,-0.14,2,0,-0.8,13.631521739130434,9.447826086956521,39,9,2,366.00000000000006,-0.9,78.8586956521739,285.2,20,13.971739130434784,39.9,0.11956521739130435,18.719672131147547,14.101639344262296,27,11,533.3000000000001,73.11475409836065,350.6,15.181967213114755,0.0,0.0,1,13,559.0,72.33333333333333,1,85,266.0,33.06185567010309,97,72,1
mercedes,Uruguay,URUGUAY,2024-2025,-32.4864848,-58.226709,923.633513550224,0.08,4,0,-1.5,12.602173913043481,8.626086956521737,39,11,4,320.59999999999997,-3.6,78.70652173913044,172.20000000000002,15,12.555434782608694,38.5,0.22826086956521738,18.060655737704923,13.124590163934425,19,5,491.7,75.1311475409836,176.70000000000002,12.849180327868854,9999.0,9999.0,0,0,0.0,0.0,0,0,0.0,0.0,29,0,0
mercedes,Uruguay,URUGUAY,2025-2026,-32.4864848,-58.226709,923.633513550224,-0.14,2,0,-1.8,11.382608695652175,7.071739130434783,17,1,1,187.20000000000005,-2.4,78.30434782608695,220.7,17,10.516304347826088,29.4,0.30434782608695654,17.31639344262295,11.965573770491805,12,1,449.50000000000006,69.1311475409836,194.69999999999996,12.08032786885246,0.5189831891089987,5.019740666204625,6,15,0.0,0.0,0,0,15.0,1.8333333333333333,18,6,1
metan,Salta,NOA,2024-2025,-25.4971644,-64.9709701,146.66120000253179,0.08,0,0,0.9,13.023913043478263,8.319565217391306,32,1,0,325.5999999999999,0.0,65.3695652173913,53.2,13,5.991304347826087,25.7,0.2826086956521739,21.057377049180328,15.644262295081967,36,17,674.4999999999999,54.967213114754095,159.29999999999998,8.332786885245902,9999.0,9999.0,0,0,0.0,0.0,0,0,2564.0,189.13223140495867,121,67,1
metan,Salta,NOA,2025-2026,-25.4971644,-64.9709701,146.66120000253179,-0.14,0,0,0.3,12.979347826086958,8.664130434782608,29,1,0,305.3999999999999,0.0,66.44565217391305,56.6,7,5.990217391304349,30.4,0.25,19.655737704918035,14.018032786885247,26,9,589.0,53.57377049180328,89.5,8.539344262295081,0.0,0.0,17,59,2564.0,189.13223140495867,1,67,2564.0,178.80459770114942,87,68,1
metán,Salta,NOA,2024-2025,-25.4971644,-64.9709701,146.66120000253179,0.08,0,0,0.9,13.023913043478263,8.319565217391306,32,1,0,325.5999999999999,0.0,65.3695652173913,53.2,13,5.991304347826087,25.7,0.2826086956521739,21.057377049180328,15.644262295081967,36,17,674.4999999999999,54.967213114754095,159.29999999999998,8.332786885245902,9999.0,9999.0,0,0,0.0,0.0,0,0,966.0,173.68,50,29,1
metán,Salta,NOA,2025-2026,-25.4971644,-64.9709701,146.66120000253179,-0.14,0,0,0.3,12.979347826086958,8.664130434782608,29,1,0,305.3999999999999,0.0,66.44565217391305,56.6,7,5.990217391304349,30.4,0.25,19.655737704918035,14.018032786885247,26,9,589.0,53.57377049180328,89.5,8.539344262295081,0.0,0.0,17,59,966.0,173.68,1,29,359.0,18.7,50,27,1
mi granja,Córdoba,CENTRO NORTE,2024-2025,-31.3504301,-64.0002537,519.231049909928,0.08,6,0,-3.2,10.917391304347825,5.86086956521739,11,2,1,187.10000000000002,-10.700000000000001,65.8804347826087,21.9,7,9.872826086956522,27.1,0.4782608695652174,18.80819672131148,13.003278688524587,22,5,537.3,55.83606557377049,227.0,11.29344262295082,9999.0,9999.0,0,0,0.0,0.0,0,0,200.0,31.74418604651163,43,15,1
mi granja,Córdoba,CENTRO NORTE,2025-2026,-31.3504301,-64.0002537,519.231049909928,-0.14,3,0,-2.8,10.958695652173914,6.047826086956523,10,0,0,153.99999999999997,-3.8,66.1195652173913,155.4,12,11.296739130434782,37.3,0.4891304347826087,17.596721311475406,11.37704918032787,11,2,468.40000000000003,56.540983606557376,66.10000000000001,13.078688524590163,0.0,0.0,25,54,200.0,31.74418604651163,1,15,152.0,10.525,40,16,1
miguelete,,URUGUAY,2024-2025,-34.0068496,-57.6472815,1079.4644882843775,0.08,8,0,-2.5,11.19891304347826,7.2576086956521735,26,8,2,228.5,-14.6,77.41304347826087,161.0,14,13.883695652173914,38.7,0.29347826086956524,16.981967213114753,11.637704918032787,12,4,425.90000000000003,71.11475409836065,89.89999999999999,14.27377049180328,9999.0,9999.0,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0
miguelete,Uruguay,URUGUAY,2024-2025,-34.0068496,-57.6472815,1079.4644882843775,0.08,8,0,-2.5,11.19891304347826,7.2576086956521735,26,8,2,228.5,-14.6,77.41304347826087,161.0,14,13.883695652173914,38.7,0.29347826086956524,16.981967213114753,11.637704918032787,12,4,425.90000000000003,71.11475409836065,89.89999999999999,14.27377049180328,9999.0,9999.0,0,0,0.0,0.0,0,0,2.0,0.2857142857142857,14,3,0
moctezuma,Buenos Aires,CENTRO SUR,2024-2025,-35.4778726,-61.4956816,1027.0754295731356,0.08,13,0,-3.3,9.628260869565217,5.268478260869566,11,3,1,132.9,-22.1,71.65217391304348,75.4,11,12.607608695652175,34.5,0.358695652173913,17.34918032786885,11.49016393442623,11,5,448.9,58.83606557377049,86.39999999999999,13.690163934426227,9999.0,9999.0,0,0,0.0,0.0,0,0,1.0,0.1052631578947368,57,6,0
moctezuma,Buenos Aires,CENTRO SUR,2025-2026,-35.4778726,-61.4956816,1027.0754295731356,-0.14,4,0,-3.6,9.60108695652174,5.5260869565217385,8,0,0,93.4,-8.0,75.23913043478261,219.9,16,11.896739130434783,35.2,0.41304347826086957,15.306557377049181,10.232786885245902,7,1,334.59999999999997,69.27868852459017,226.50000000000003,13.508196721311474,29.789772653310898,197.1949476971268,2,10,1.0,0.1052631578947368,0,6,1.0,0.2727272727272727,11,3,0
moisés ville,Santa Fe,CENTRO NORTE,2024-2025,-30.7155114,-61.469608,567.173008723638,0.08,4,0,-1.5,13.533695652173913,9.019565217391303,37,11,6,379.6,-2.5,68.78260869565217,46.2,7,12.667391304347825,33.4,0.20652173913043478,21.01967213114754,14.955737704918034,28,13,672.2,56.540983606557376,130.50000000000003,14.513114754098359,9999.0,9999.0,0,0,0.0,0.0,0,0,113.0,15.084745762711863,59,24,1
moisés ville,Santa Fe,CENTRO NORTE,2025-2026,-30.7155114,-61.469608,567.173008723638,-0.14,3,0,-2.5,12.422826086956524,7.835869565217391,24,4,1,267.9,-4.0,74.21739130434783,216.20000000000002,18,11.531521739130433,39.2,0.2826086956521739,18.631147540983605,12.775409836065574,18,8,528.6999999999999,63.91803278688525,135.7,13.581967213114757,0.0,0.0,18,63,113.0,15.084745762711863,1,24,62.0,7.795454545454546,44,25,1
molina,Santa Fe,CENTRO SUR,2024-2025,-32.8965154,-60.7045697,804.4550279069075,0.08,3,0,-1.8,11.941304347826087,7.802173913043479,26,9,3,264.90000000000003,-3.2,75.07608695652173,79.4,13,11.731521739130434,38.8,0.25,18.872131147540983,13.618032786885246,27,6,541.1999999999999,66.47540983606558,96.6,12.626229508196722,9999.0,9999.0,0,0,0.0,0.0,0,0,1.0,0.375,8,3,0
molino doll,Entre Ríos,LITORAL,2024-2025,-32.3061868,-60.4254498,766.6815941976855,0.08,4,0,-1.4,12.45434782608696,8.47608695652174,32,10,5,306.9,-3.3,73.6413043478261,150.6,15,12.613043478260868,36.9,0.29347826086956524,19.395081967213116,14.09344262295082,25,7,573.1,62.16393442622951,115.79999999999998,14.155737704918034,9999.0,9999.0,0,0,0.0,0.0,0,0,86.0,1.7037037037037035,54,7,1
molino doll,Entre Ríos,LITORAL,2025-2026,-32.3061868,-60.4254498,766.6815941976855,-0.14,3,0,-2.2,11.669565217391305,7.6173913043478265,22,3,0,213.89999999999998,-3.3000000000000003,76.46739130434783,292.3,17,12.468478260869562,36.9,0.41304347826086957,17.427868852459014,12.331147540983608,14,3,456.90000000000003,67.24590163934427,205.0,13.878688524590162,0.0,27.730187157665913,40,87,86.0,1.7037037037037035,1,7,4.0,0.4888888888888889,45,9,0
mollinedo,Salta,NOA,2024-2025,-24.5399351,-64.1007255,274.3906593409379,0.08,2,0,-0.6,15.83586956521739,10.145652173913044,50,11,4,551.6,-0.8999999999999999,60.03260869565217,8.2,2,10.339130434782607,28.1,0.34782608695652173,24.024590163934434,17.631147540983612,45,28,855.4999999999999,50.36065573770492,83.89999999999999,11.247540983606557,9999.0,9999.0,0,0,0.0,0.0,0,0,3600.0,413.8474576271187,59,34,1
mollinedo,Salta,NOA,2025-2026,-24.5399351,-64.1007255,274.3906593409379,-0.14,0,0,0.8,15.209782608695656,10.180434782608698,49,10,0,490.8999999999999,0.0,65.8695652173913,33.7,5,11.616304347826086,39.3,0.43478260869565216,22.781967213114758,16.57377049180328,41,23,779.6999999999999,48.16393442622951,77.49999999999999,12.78688524590164,0.0,0.0,13,37,3600.0,413.8474576271187,1,34,2640.0,163.53333333333333,45,31,1
monte buey,Córdoba,CENTRO SUR,2024-2025,-32.919699,-62.4559927,730.0253402553262,0.08,10,0,-2.7,11.251086956521737,6.751086956521741,18,5,2,219.60000000000002,-12.899999999999999,69.79347826086956,36.0,9,10.175,31.4,0.33695652173913043,18.737704918032787,12.936065573770492,20,5,533.0,58.442622950819676,164.2,11.578688524590163,9999.0,9999.0,0,0,0.0,0.0,0,0,93.0,4.588235294117647,51,12,1
monte buey,Córdoba,CENTRO SUR,2025-2026,-32.919699,-62.4559927,730.0253402553262,-0.14,5,0,-3.1,10.815217391304346,6.342391304347826,15,1,0,154.20000000000002,-6.8,73.1086956521739,229.5,15,11.627173913043478,40.1,0.391304347826087,16.998360655737706,11.181967213114753,12,3,432.30000000000007,64.37704918032787,139.60000000000002,13.927868852459016,0.0,41.30150067137865,14,89,93.0,4.588235294117647,1,12,93.0,4.815789473684211,38,14,1
monte de los gauchos,Córdoba,CENTRO SUR,2024-2025,-33.6391139,-63.8894972,770.8041736378842,0.08,9,0,-2.2,10.125000000000002,5.856521739130434,11,2,0,133.70000000000002,-8.9,69.1195652173913,29.9,7,10.450000000000001,29.1,0.43478260869565216,18.291803278688526,12.500000000000002,17,5,505.8,55.459016393442624,187.7,12.71967213114754,9999.0,9999.0,0,0,0.0,0.0,0,0,270.0,24.816666666666663,60,42,1
monte de los gauchos,Córdoba,CENTRO SUR,2025-2026,-33.6391139,-63.8894972,770.8041736378842,-0.14,4,0,-2.6,10.31304347826087,5.8336956521739145,8,0,0,117.3,-6.1,69.6086956521739,162.5,13,12.620652173913042,36.0,0.5108695652173914,16.865573770491803,11.134426229508197,10,2,424.20000000000005,60.47540983606557,138.99999999999997,15.591803278688523,0.0,0.0,14,41,270.0,24.816666666666663,1,42,102.0,20.416666666666668,12,6,1
monte de oca,Santa Fe,CENTRO SUR,2024-2025,-30.65,-60.59,620.6231967611636,0.08,1,0,-0.2,13.82391304347826,9.729347826086956,42,16,7,404.19999999999993,-0.2,72.06521739130434,57.400000000000006,10,13.11413043478261,38.0,0.22826086956521738,21.00491803278689,15.18360655737705,31,14,671.3000000000001,60.08196721311475,80.6,14.875409836065574,9999.0,9999.0,0,0,0.0,0.0,0,0,0.0,0.0,55,0,0
monte de oca,Santa Fe,CENTRO SUR,2025-2026,-30.65,-60.59,620.6231967611636,-0.14,3,0,-1.8,12.70326086956522,8.08695652173913,26,3,1,289.49999999999994,-3.5,74.90217391304348,222.2,15,11.643478260869566,37.8,0.30434782608695654,18.791803278688526,13.08688524590164,19,8,538.0,64.9672131147541,194.49999999999997,13.45573770491803,9.144225662285907,9.144225662285907,15,60,0.0,0.0,0,0,0.0,0.0,29,0,0
monte del rosario,Córdoba,CENTRO NORTE,2024-2025,-30.9822469,-63.6019485,490.3574754285816,0.08,9,0,-4.2,12.095652173913045,6.980434782608696,20,4,1,262.8,-11.9,64.09782608695652,34.6,9,10.423913043478262,30.1,0.3804347826086957,20.111475409836064,13.862295081967215,25,9,616.7999999999998,54.295081967213115,166.3,11.56885245901639,9999.0,9999.0,0,0,0.0,0.0,0,0,1727.0,146.42105263157896,57,42,1
monte del rosario,Córdoba,CENTRO NORTE,2025-2026,-30.9822469,-63.6019485,490.3574754285816,-0.14,4,0,-1.6,11.816304347826089,6.956521739130434,19,1,0,214.39999999999998,-4.1000000000000005,67.82608695652173,147.9,15,11.13804347826087,40.1,0.3695652173913043,18.71311475409836,12.304918032786883,16,6,533.6000000000001,56.91803278688525,53.8,12.998360655737706,0.0,0.0,26,54,1727.0,146.42105263157896,1,42,1727.0,120.25,48,39,1
